TopSpeed_KmH,Range_Km,Efficiency_WhKm,FastCharge_KmH,RapidCharge,PowerTrain,PlugType,Formation_Energy,Above_Hull,Band_Gap,Temp,Density,Volume,HasBandstructure,Crystal_System,Discharge_Time,Decrement,Max_Voltage_Discharging,Min_Voltage_Charging,Time_constant_current,Charging_time,RUL
150,275,164,420,1,3,1,-2.871,0.082,2.736,28,2.672,349.386,1,1,1541.86,411.4285714,3.861,3.583,3716.34,8402.64,493
217,425,171,930,1,1,1,-2.612,0.083,0,30,2.887,362.254,1,1,1538.84,410.7428571,3.861,3.584,3716.36,8407.3,492
160,290,179,230,1,2,1,-2.794,0.083,2.862,34,2.649,389.814,1,1,1536.44,411.8571429,3.861,3.584,3680.34,8380.41,491
240,425,197,850,1,1,1,-2.868,0.085,3.261,28,2.628,355.18,1,1,1530.59,409.2857143,3.859,3.584,3680.31,8365.28,490
261,435,167,910,1,1,1,-2.778,0.085,3.169,22,2.92,251.377,1,1,1498.5,418.7965,3.845,3.756,3521,8776.67,489
160,420,183,560,1,2,1,-2.653,0.085,0.716,24,3.281,288.498,1,1,1519.5,409.0285714,3.848,3.885,3464.38,8633.09,488
160,350,166,490,1,2,1,-2.608,0.087,0,30,2.892,361.543,1,1,1530.62,409.7142857,3.855,3.59,3644.31,8420.47,487
180,375,200,470,1,1,1,-2.607,0.087,0.37,30,2.911,359.241,1,1,1532.78,409.2857143,3.858,3.586,3680.25,8372.38,486
150,235,161,270,1,2,1,-2.589,0.088,0.982,56,3.361,608.454,1,1,1532.34,409.2857143,3.859,3.586,3682.66,8385.03,485
150,250,180,380,1,3,1,-2.329,0.088,0.915,15,3.853,147.276,1,1,1531.16,409.2857143,3.859,3.586,3680.38,8399.09,484
190,280,231,450,1,1,1,-2.605,0.089,0,30,2.898,360.853,1,1,1528.78,408,3.858,3.585,3680.34,8379.19,483
167,370,173,350,1,3,1,-2.604,0.09,0,30,2.91,359.343,1,1,1526.16,408,3.858,3.585,3644.31,8355.34,482
135,315,165,230,1,3,1,-2.832,0.091,1.37,36,2.868,413.524,1,1,1523.62,407.3142857,3.858,3.585,3644.31,8383.69,481
210,750,267,710,1,1,1,-2.79,0.091,1.342,32,2.584,1518.85,0,1,1520.59,406.2,3.857,3.586,3644.31,8380.28,480
150,180,178,240,1,3,1,-2.601,0.093,0,30,3.001,348.469,1,1,1518.41,405.4285714,3.858,3.586,3644.31,8355.72,479
157,325,172,390,1,3,2,-2.439,0.095,1.291,24,3.671,208.787,1,1,1516.22,405.9428571,3.857,3.587,3644.38,8342.91,478
160,270,193,190,1,3,2,-2.82,0,2.703,20,3.287,217.186,1,1,1515.16,404.1428571,3.857,3.587,3608.34,8369.22,477
160,425,181,570,1,2,1,-2.82,0.001,2.755,40,3.309,431.516,1,1,1513.62,404.4,3.856,3.587,3608.34,8372.97,476
140,310,168,230,1,3,1,-2.625,0.001,3.443,32,3.067,350.466,0,1,1511.81,402.8571429,3.856,3.587,3608.44,8359.66,475
200,350,171,440,1,1,1,-2.621,0.005,3.027,16,3.073,174.862,1,1,1510.44,404.5714286,3.857,3.587,3608.19,8373.12,474
250,515,184,560,1,1,0,-2.619,0.007,3.401,32,3.005,357.648,1,1,1507.16,403.2857143,3.856,3.588,3608.38,8309.59,473
155,255,154,210,1,3,1,-2.985,0.009,3.362,32,2.43,457.962,0,1,1505.91,401.7,3.856,3.588,3572.22,8373.31,472
200,380,228,610,1,1,1,-2.731,0.011,3.415,28,2.81,297.609,1,1,1503.72,400.8,3.855,3.588,3572.38,8363.66,471
130,195,166,170,1,3,1,-2.61,0.012,3.026,28,2.852,360.726,1,1,1501.53,400.524,3.855,3.588,3572.25,8327.53,470
130,195,166,170,1,3,1,-2.608,0.014,2.967,42,2.849,1444.106,0,1,1500.56,400.1142857,3.854,3.589,3572.38,8368.81,469
167,365,175,340,1,3,1,-2.608,0.014,2.969,35,2.848,1444.706,0,1,1499,399,3.854,3.589,3572.34,8356.78,468
150,335,173,210,1,3,1,-2.677,0.014,2.466,16,2.616,174.413,1,1,1496.84,399.4285714,3.854,3.589,3536.38,8377.06,467
250,365,195,730,1,1,1,-2.722,0.02,3.442,14,2.824,148.024,1,1,1481.28,396,3.85,3.589,3536.34,8324.34,466
150,575,104,540,1,1,1,-2.601,0.02,2.904,28,2.873,358.057,1,1,1481.18,397.5,3.847,3.598,3428.38,8209.54,463
150,335,188,350,1,3,1,-2.71,0.021,3.159,38,2.978,427.934,1,1,1486.75,395.5714286,3.851,3.594,3500.35,8306.78,462
200,365,237,590,1,1,1,-2.599,0.023,0.401,14,2.87,179.222,1,1,1487.26,395.6571429,3.852,3.592,3500.32,8358.98,461
410,970,206,920,1,1,1,-2.603,0.023,3.448,32,3.028,354.961,0,1,1486.3,394.8,3.853,3.592,3500.35,8381.25,460
150,255,176,390,1,3,1,-2.635,0.024,3.028,36,3.463,408.228,1,1,1484.38,395.6571429,3.853,3.592,3500.35,8414.34,459
160,420,183,560,1,2,1,-2.603,0.024,2.931,16,3.06,175.643,1,1,1481.51,394.9714286,3.852,3.592,3500.35,8365.76,458
250,450,211,490,1,1,0,-2.793,0.028,3.273,20,2.602,274.334,0,1,1479.27,393,3.852,3.592,3500.36,8381.21,457
145,170,168,190,1,2,1,-2.59,0.032,2.839,28,2.843,361.8,1,1,1481.53,394.8,3.854,3.593,3500.38,8387.33,456
150,250,180,380,1,3,1,-2.586,0.038,1.378,30,2.921,360.017,1,1,1480.19,393.8571429,3.854,3.592,3500.35,8379.49,455
135,130,164,560,0,2,0,-2.887,0.04,3.144,52,2.69,679.101,1,1,1477.95,393.9,3.854,3.592,3500.26,8382.34,454
150,250,180,380,1,3,1,-2.577,0.045,3.01,14,2.366,217.361,1,1,1476.29,393,3.852,3.592,3500.35,8378.98,453
261,505,188,550,1,1,0,-2.879,0.049,3.186,52,2.656,687.841,1,1,1474.91,391.8857143,3.853,3.593,3500.35,8380.09,452
135,255,161,230,1,3,1,-2.572,0.05,3.028,84,2.857,1080.318,0,1,1473.54,391.2,3.852,3.594,3464.35,8347.01,451
241,410,177,900,1,1,1,-2.598,0.051,3.159,52,3.149,619.645,1,1,1471.61,390.5142857,3.851,3.593,3464.36,8328.86,450
160,440,198,520,1,3,1,-2.598,0.051,2.01,48,2.911,654.481,1,1,1469.64,391.5,3.85,3.593,3464.34,8324.83,449
200,365,232,340,1,1,1,-2.571,0.051,3.042,84,2.872,1074.67,0,1,1467.81,390.9,3.85,3.594,3464.36,8321.67,448
180,450,200,430,1,2,1,-2.754,0.051,3.222,22,2.758,267.162,1,1,1466.25,390,3.85,3.594,3464.34,8320.67,447
250,425,197,890,1,1,1,-2.57,0.052,2.899,14,2.719,189.186,1,1,1465.38,390,3.849,3.595,3464.27,8350.05,446
123,190,200,190,1,3,1,-2.476,0.055,1.715,46,2.399,472.581,1,1,1464.09,388.4571429,3.849,3.595,3464.33,8319.66,445
190,460,261,710,1,1,1,-2.566,0.055,2.955,14,2.644,194.528,1,1,1462.59,389.1,3.849,3.595,3428.34,8330.2,444
130,160,194,710,0,3,0,-2.748,0.058,3.392,22,2.878,256.015,1,1,1460.86,390.1714286,3.849,3.596,3428.33,8324.25,443
180,430,209,410,1,1,1,-2.868,0.059,3.215,26,2.59,352.651,1,1,1456.7,388.5,3.848,3.595,3428.25,8271.36,442
160,230,165,260,1,2,1,-2.562,0.059,2.871,28,2.843,361.839,1,1,1415.55,394.797,3.831,3.767,3276,8705.98,441
160,400,193,540,1,1,1,-2.564,0.06,1.331,30,3.026,347.513,1,1,1425.09,382.2,3.832,3.902,3176.38,8535.72,440
250,385,217,770,1,1,1,-2.564,0.06,1.684,30,2.741,383.694,1,1,1441.41,387,3.839,3.607,3320.34,8316.97,439
190,390,244,460,1,1,1,-2.324,0.06,1.646,32,3.782,287.056,1,1,1443.34,386.4,3.841,3.602,3356.38,8335.47,438
140,225,156,270,1,3,1,-2.561,0.061,2.724,28,2.895,355.354,1,1,1443.53,384.6857143,3.842,3.602,3356.34,8278.31,437
155,235,167,230,1,3,1,-2.56,0.062,2.587,14,2.947,174.534,1,1,1443.31,383.4,3.843,3.602,3392.34,8321.03,436
180,410,188,550,1,1,1,-2.562,0.062,1.511,30,2.991,351.593,1,1,1440.66,382.5,3.842,3.601,3356.31,8323.16,435
130,95,176,550,0,2,0,-2.56,0.062,2.727,28,2.889,356.057,1,1,1442.12,382.2857143,3.843,3.602,3356.34,8343.41,434
180,340,206,360,1,1,1,-2.913,0.062,3.661,68,2.417,940.148,0,1,1437.56,381,3.842,3.602,3356.22,8263.03,433
260,390,215,810,1,1,1,-2.955,0.063,3.031,31,2.711,400.68,1,1,1438.75,381.6,3.842,3.602,3356.22,8285,432
160,340,171,470,1,2,1,-2.561,0.063,1.259,30,2.943,357.383,0,1,1436.94,382.5,3.842,3.601,3356.31,8266.56,431
250,440,216,480,1,1,0,-2.555,0.066,2.576,28,3.068,335.324,1,1,1434.72,380.7,3.841,3.602,3356.34,8251.16,430
130,100,167,480,0,2,0,-2.553,0.068,2.736,84,2.499,1234.971,0,1,1431.75,380.7,3.842,3.604,3356.25,8238.09,429
180,360,194,380,1,2,1,-2.556,0.069,1.923,30,2.891,363.781,1,1,1429.06,380.7,3.842,3.604,3356.34,8244.81,428
140,330,273,290,1,3,1,-2.553,0.069,2.164,56,3.289,625.575,1,1,1427.19,378.3,3.842,3.604,3320.34,8223.97,427
150,250,168,330,1,3,1,-2.84,0.069,3.081,28,2.665,351.384,1,1,1426.09,378.3,3.842,3.604,3320.25,8220.12,426
180,390,256,740,1,2,1,-2.696,0.072,3.017,64,2.611,899.949,0,1,1424.62,378.3,3.842,3.604,3320.31,8216.28,425
190,295,219,470,1,1,1,-2.553,0.073,2.649,32,2.877,373.622,1,1,1423.19,378.3,3.842,3.605,3320.25,8205.84,424
180,400,193,540,1,1,1,-2.898,0.077,3.171,68,2.518,902.44,1,1,1421.47,377.4,3.841,3.605,3320.28,8177.84,423
160,320,181,440,1,2,1,-2.409,0.078,1.658,24,3.692,208.83,1,1,1420,378,3.842,3.605,3320.34,8187.25,422
210,320,270,510,1,1,1,-2.827,0.081,2.614,28,2.719,344.39,1,1,1419.12,376.5,3.842,3.605,3320.34,8227.31,421
130,95,176,320,0,2,0,-2.758,0.082,3.073,34,2.702,383.352,1,1,1417.09,374.1,3.841,3.606,3284.38,8144.38,420
167,365,175,320,1,3,1,-2.257,0.083,1.476,15,3.942,145.111,1,1,1415.5,374.1,3.842,3.606,3284.38,8191.56,419
200,420,207,500,1,1,1,-2.528,0.094,2.351,28,3.058,336.427,1,1,1405.22,372,3.838,3.606,3284.28,8178.53,418
150,250,168,330,1,3,1,-2.89,0.095,0.332,48,2.555,621.599,1,1,1375.25,384,3.823,3.776,3108,8653.06,417
160,340,171,470,1,2,1,-2.785,0.098,0.03,36,2.788,426.538,0,1,189744.57,5850.016,4.235,3.341,67354.85,67354.85,416
157,230,170,220,1,3,1,-2.876,0.109,0.264,48,2.309,687.797,1,1,1334.78,354,3.832,3.633,4494.59,10731.26,415
190,325,222,420,1,2,1,-2.423,0.117,2.528,78,2.474,1219.453,0,1,1349.89,352.5,3.847,3.639,3104.22,8140.67,414
160,330,191,440,1,3,1,-2.537,0,2.957,16,3.216,170.265,1,1,1349.57,352,3.85,3.635,3140.22,7995.78,413
210,335,258,540,1,1,1,-2.523,0.014,2.934,16,3.201,171.08,1,1,1349.28,351.3,3.851,3.636,3140.35,7937.09,412
200,325,194,440,1,1,1,-2.516,0.02,2.769,32,3.15,347.706,1,1,1346.46,350.5,3.851,3.636,3140.32,7928.93,411
200,375,232,450,1,1,1,-2.515,0.021,2.827,32,3.108,352.365,1,1,1340.16,348,3.851,3.636,3104.32,7880.93,410
190,400,238,480,1,1,1,-2.51,0.027,2.457,16,3.088,177.349,1,1,1335.46,348,3.851,3.637,3104.35,7846.11,409
233,450,161,940,1,1,1,-2.617,0.038,2.876,38,3.078,420.615,1,1,1331.65,347.3333333,3.851,3.638,3068.35,7834.78,408
160,270,167,250,1,2,1,-2.495,0.042,2.684,32,3.13,349.97,1,1,1310.88,343.2,3.846,3.638,3068.38,7805.53,407
210,400,181,620,1,1,1,-2.452,0.043,0,30,3.115,344.253,1,1,1300,340.6666667,3.842,3.643,2996.32,7795.42,406
180,360,206,560,1,2,1,-2.478,0.047,2.825,52,3.322,599.601,1,1,1297.12,339.5,3.842,3.645,2960.35,7793.02,405
145,170,168,190,1,2,1,-2.444,0.048,1.941,46,2.409,474.87,1,1,1295.88,339.5,3.842,3.645,2960.25,7792.8,404
250,610,180,620,1,1,1,-2.638,0.052,1.711,20,2.745,263.753,1,1,1293.54,338.6666667,3.843,3.645,2924.32,7765.76,403
150,190,168,220,1,3,1,-2.687,0.053,3.233,22,2.861,261.142,1,1,1292.48,336.6666667,3.843,3.645,2924.29,7748.29,402
150,275,164,420,1,3,1,-2.438,0.057,0.315,30,3.035,353.345,0,1,1289.34,336.8,3.842,3.646,2924.33,7797.92,401
225,310,153,650,1,2,1,-2.632,0.058,1.238,20,3.405,212.692,1,1,1286.52,335.7333333,3.842,3.646,2924.33,7795.94,400
180,400,193,540,1,1,1,-2.436,0.059,0.35,30,3.052,351.323,0,1,1283.47,336,3.841,3.646,2888.38,7747.42,399
180,370,216,440,1,1,1,-2.376,0.06,1.281,42,2.998,1399.85,0,1,1280.45,336.6666667,3.839,3.646,2888.36,7780.36,398
144,220,164,230,1,3,2,-2.433,0.063,0.541,30,3.092,346.722,1,1,1276.95,334,3.839,3.647,2888.36,7783.53,397
167,400,160,380,1,3,1,-2.372,0.063,1.468,28,2.961,354.341,1,1,1272.36,332.6666667,3.838,3.647,2852.34,7774.05,396
200,450,178,650,1,2,1,-2.372,0.064,1.373,14,2.964,176.961,1,1,1268.52,330.6666667,3.838,3.647,2852.36,7772.84,395
165,250,153,210,1,3,1,-2.431,0.064,0.022,30,3.032,353.617,1,1,1265.66,330.2857143,3.837,3.649,2852.33,7754.56,394
160,440,175,590,1,2,1,-2.369,0.066,1.374,28,3.015,347.967,1,1,1261.98,330.9333333,3.837,3.649,2816.31,7720.16,393
260,375,223,780,1,1,1,-2.369,0.067,1.59,14,2.998,174.957,1,1,1227.97,338.407,3.823,3.798,2667,8295.3,392
130,195,166,170,1,3,1,-2.598,0.069,2.727,64,2.739,872.856,1,1,1237.66,326.6666667,3.825,3.926,2600.25,8121.56,391
140,220,193,260,1,3,1,-2.669,0.072,2.883,22,2.947,253.565,1,1,1249.44,328,3.833,3.656,2744.31,7816.84,390
150,185,156,260,1,3,1,-2.858,0.075,3.254,68,2.429,943.786,0,1,1254.97,328.5,3.836,3.653,2780.25,7725.91,389
150,275,164,420,1,3,1,-2.418,0.078,0.147,30,3.003,357.078,1,1,1256.78,329.3333333,3.836,3.652,2816.34,7747.97,388
217,425,171,930,1,1,1,-2.357,0.079,1.434,14,2.952,177.732,1,1,1254.62,328.5,3.837,3.651,2816.34,7742.12,387
160,290,179,230,1,2,1,-2.352,0.083,1.403,84,3.017,1043.295,0,1,1252.19,326.6666667,3.837,3.651,2780.38,7727.12,386
240,425,197,850,1,1,1,-2.772,0.085,3.159,28,2.771,341.661,1,1,1247.97,326,3.836,3.651,2780.31,7732.91,385
261,435,167,910,1,1,1,-2.349,0.086,1.474,14,3.096,169.421,1,1,1243.69,325.3333333,3.836,3.651,2780.28,7706.59,384
160,420,183,560,1,2,1,-2.539,0.089,0.724,36,2.914,436.508,1,1,1240.31,323.3333333,3.836,3.653,2744.34,7740.97,383
160,350,166,490,1,2,1,-2.347,0.089,1.494,84,2.999,1049.613,0,1,1238.97,324.4,3.836,3.653,2744.22,7766.53,382
180,375,200,470,1,1,1,-2.842,0.091,2.499,68,2.564,894.099,0,1,1236.91,322.6873333,3.836,3.653,2744.34,7745.06,381
150,235,161,270,1,2,1,-2.706,0.092,2.938,34,2.754,379.735,1,1,1235.84,321.3333333,3.837,3.653,2744.22,7748.66,380
150,250,180,380,1,3,1,-2.341,0.095,0.892,28,3.84,273.243,1,1,1234.88,321.3333333,3.836,3.653,2744.34,7741.91,379
190,280,231,450,1,1,1,-2.338,0.098,1.255,28,3.019,347.495,0,1,1234.94,322.6666667,3.836,3.653,2744.34,7759.62,378
167,370,173,350,1,3,1,-2.338,0.098,1.386,14,2.841,184.681,1,1,1232.47,321.1428571,3.835,3.653,2708.38,7720.53,377
135,315,165,230,1,3,1,-2.396,0.099,0.637,15,2.931,182.928,1,1,1228.56,320.6666667,3.834,3.652,2708.34,7688.75,376
210,750,267,710,1,1,1,-2.333,0.102,1.266,14,2.884,181.921,1,1,1224.38,319.6190476,3.833,3.653,2708.31,7713.78,375
150,180,178,240,1,3,1,-2.301,0.103,0.235,38,2.838,431.503,1,1,1215.47,318,3.832,3.654,2708.28,7699.94,374
157,325,172,390,1,3,2,-2.332,0.104,1.552,14,2.724,192.593,1,1,1210.88,317.8285714,3.831,3.656,2672.34,7670,373
160,270,193,190,1,3,2,-2.705,0,3.052,16,3.039,175.842,1,2,1208.81,317.3142857,3.83,3.656,2636.31,7688.94,372
160,425,181,570,1,2,1,-2.705,0,3.07,32,3.013,354.747,1,2,1207.31,316,3.831,3.657,2636.34,7670.22,371
140,310,168,230,1,3,1,-2.695,0.01,2.882,32,2.97,359.824,1,2,1206.22,316,3.831,3.657,2636.25,7649.38,370
200,350,171,440,1,1,1,-2.694,0.011,2.88,32,2.957,361.437,1,2,1206,316,3.83,3.657,2636.22,7655.44,369
250,515,184,560,1,1,0,-2.694,0.011,2.965,32,2.926,365.204,1,2,1173.81,320.4215,3.817,3.794,2485,8173.47,368
155,255,154,210,1,3,1,-2.691,0.014,2.962,16,2.882,185.391,1,2,1187.75,313.5238095,3.82,3.932,2420.31,7998.25,367
200,380,228,610,1,1,1,-2.849,0.014,3.487,22,2.74,267.86,1,2,1188.5,313.5238095,3.82,3.662,2564.19,7699.31,366
130,195,166,170,1,3,1,-2.685,0.019,2.823,32,2.997,356.585,1,2,1197.81,314.2285714,3.826,3.662,2600.31,7664.38,365
130,195,166,170,1,3,1,-2.712,0.033,2.869,26,3.3,293.746,1,2,1202.44,315.3333333,3.827,3.66,2600.38,7626.25,364
167,365,175,340,1,3,1,-2.824,0.036,0.037,80,3.343,850.626,0,2,1199.19,314.6666667,3.827,3.659,2636.19,7632.88,363
150,335,173,210,1,3,1,-2.632,0.046,0.99,28,3.598,284.227,1,2,1194.44,312,3.826,3.66,2636.31,7578.69,362
250,365,195,730,1,1,1,-2.972,0.051,1.369,40,2.603,1235.941,0,2,1188.25,311.2,3.826,3.66,2600.31,7578.5,361
150,575,104,540,1,1,1,-2.626,0.052,0,14,3.609,141.676,1,2,1183.06,310.4,3.825,3.661,2600.31,7591.62,360
150,335,188,350,1,3,1,-2.623,0.054,0.11,84,3.55,864.216,0,2,1180.12,309.6,3.825,3.662,2564.38,7517.88,359
200,365,237,590,1,1,1,-2.65,0.054,2.852,64,2.8,763.324,1,2,1177.38,309.9320571,3.823,3.662,2564.31,7534.44,358
410,970,206,920,1,1,1,-2.95,0.055,3.376,20,2.634,1342.122,0,2,1176.38,308,3.824,3.663,2564.38,7514.75,357
150,255,176,390,1,3,1,-2.968,0.055,1.154,50,2.76,1165.318,0,2,1176.12,308.2285714,3.825,3.663,2564.31,7513.75,356
160,420,183,560,1,2,1,-2.757,0.059,1.363,35,3.047,998.5,0,2,1174.25,307.0285714,3.825,3.663,2528.38,7506.62,355
250,450,211,490,1,1,0,-2.802,0.061,3.072,66,2.661,827.376,1,2,1174.69,308.7428571,3.826,3.663,2528.31,7519.19,354
145,170,168,190,1,2,1,-2.779,0.067,3.077,64,3.034,770.62,1,2,1175.81,307.8095238,3.826,3.662,2528.38,7575.81,353
150,250,180,380,1,3,1,-2.709,0.069,1.472,52,2.895,559.694,1,2,1174.38,307.6,3.825,3.663,2528.25,7592.31,352
135,130,164,560,0,2,0,-2.791,0.072,2.607,66,2.933,750.79,1,2,1173.06,307.0285714,3.825,3.663,2528.31,7602.69,351
150,250,180,380,1,3,1,-2.939,0.073,3.783,68,2.29,989.646,0,2,1171.44,305.6,3.826,3.663,2528.38,7611.69,350
261,505,188,550,1,1,0,-2.603,0.074,1.059,28,3.325,307.52,1,2,1169.62,306.5142857,3.825,3.663,2528.38,7632.12,349
135,255,161,230,1,3,1,-2.762,0.076,1.527,84,2.856,1123.305,0,2,1166.88,306,3.824,3.663,2528.31,7615.06,348
241,410,177,900,1,1,1,-2.529,0.077,0.235,40,2.798,436.412,1,2,1166.44,305.4857143,3.824,3.663,2492.31,7619.75,347
160,440,198,520,1,3,1,-2.784,0.079,2.76,66,2.933,750.671,1,2,1165.25,305.2,3.824,3.664,2492.38,7588.62,346
200,365,232,340,1,1,1,-2.666,0.079,2.696,26,2.944,329.286,1,2,1165.12,305.2,3.824,3.664,2492.31,7631.31,345
180,450,200,430,1,2,1,-2.78,0.08,1.2,80,3.306,860.04,1,2,1140.69,309.5935,3.812,3.805,2345,8015.56,344
250,425,197,890,1,1,1,-2.595,0.082,1.267,56,2.994,683.102,1,2,1143.38,303.0909091,3.811,3.935,2276.31,7961.62,343
123,190,200,190,1,3,1,-2.764,0.083,3.248,64,2.436,959.619,0,2,1149.44,303.1168831,3.816,3.669,2456.31,7622.94,342
190,460,261,710,1,1,1,-2.591,0.087,1.569,28,2.988,342.286,1,2,1155.06,302.9142857,3.82,3.668,2456.31,7583.75,341
130,160,194,710,0,3,0,-2.481,0.088,0.889,60,3.573,602.169,1,2,1160.44,304.8,3.821,3.666,2456.25,7632.38,340
180,430,209,410,1,1,1,-2.584,0.093,0,14,3.855,132.65,1,2,1167.44,306,3.824,3.664,2492.38,7629.75,339
160,230,165,260,1,2,1,-2.581,0.097,0.903,14,3.739,136.74,1,2,1168.38,305.4857143,3.824,3.663,2528.31,7627.5,338
160,400,193,540,1,1,1,-2.626,0,3.121,32,3.094,347.336,1,2,1165.88,304.4,3.823,3.662,2528.25,7642.31,337
250,385,217,770,1,1,1,-2.626,0.001,3.124,16,3.123,172.094,1,2,1159.56,302.8,3.822,3.663,2492.31,7613.88,336
190,390,244,460,1,1,1,-2.818,0.003,2.745,80,3.333,856.726,1,2,1156,302,3.822,3.664,2492.31,7610.56,335
140,225,156,270,1,3,1,-2.621,0.005,2.993,32,3.065,350.604,1,2,1153.19,301.2,3.821,3.665,2492.25,7562.62,334
155,235,167,230,1,3,1,-2.621,0.005,3.089,32,3.049,352.518,1,2,1148.94,300.4675325,3.821,3.665,2492.31,7547.94,333
180,410,188,550,1,1,1,-2.56,0.008,2.314,40,2.831,433.391,1,2,1145.56,299.4857143,3.821,3.666,2456.31,7553.38,332
130,95,176,550,0,2,0,-2.618,0.009,2.946,32,3.01,357.063,1,2,1145.69,299.3766234,3.822,3.667,2456.31,7529.5,331
180,340,206,360,1,1,1,-2.611,0.01,2.3,28,3.563,288.72,1,2,1146.38,300,3.821,3.667,2456.31,7561.06,330
260,390,215,810,1,1,1,-2.81,0.011,3.023,10,2.523,141.451,1,2,1146.94,300,3.822,3.667,2456.38,7569.81,329
160,340,171,470,1,2,1,-2.615,0.011,2.965,16,2.948,182.303,1,2,1146.81,299.3766234,3.822,3.666,2456.44,7532.44,328
250,440,216,480,1,1,0,-2.613,0.014,2.924,32,3.07,350.111,1,2,1144.88,300.1818182,3.821,3.668,2456.19,7555.94,327
130,100,167,480,0,2,0,-2.791,0.015,3.314,22,2.807,262.576,1,2,1141.69,298.4,3.82,3.667,2456.38,7582.31,326
180,360,194,380,1,2,1,-2.604,0.018,2.961,28,2.89,355.979,1,2,1139.88,297.2571429,3.821,3.667,2420.31,7573.69,325
140,330,273,290,1,3,1,-2.607,0.02,2.957,32,2.986,359.989,1,2,1137.19,298.1298701,3.82,3.667,2420.25,7560.81,324
150,250,168,330,1,3,1,-2.598,0.023,2.959,56,2.881,714.127,1,2,1138.06,298.1298701,3.821,3.668,2420.38,7539.44,323
180,390,256,740,1,2,1,-2.598,0.024,2.979,56,2.875,715.629,1,2,1138.31,298.1298701,3.821,3.667,2420.44,7584.56,322
190,295,219,470,1,1,1,-2.597,0.025,2.963,28,2.866,358.902,1,2,1132.81,296.5454545,3.818,3.667,2420.31,7522.31,321
180,400,193,540,1,1,1,-2.597,0.025,2.874,14,2.863,179.638,1,2,1112.19,298.7815,3.808,3.807,2240,8041.75,320
160,320,181,440,1,2,1,-2.976,0.032,3.386,20,2.592,1243.201,0,2,195230.59,171684.101,4.229,3.35,65559.39,65559.39,319
210,320,270,510,1,1,1,-2.588,0.034,1.657,14,3.628,141.773,1,2,1153.54,304,3.803,3.656,3860.35,12221.06,318
130,95,176,320,0,2,0,-2.587,0.035,1.675,84,3.644,846.947,1,2,1153.7,302.025974,3.81,3.677,2492.38,7976.8,317
167,365,175,320,1,3,1,-2.971,0.037,3.262,30,2.735,1178.251,0,2,1154.82,301.0909091,3.812,3.677,2492.35,7743.87,316
200,420,207,500,1,1,1,-2.743,0.038,2.78,92,3.104,983.89,0,2,1154.46,302.2377143,3.814,3.676,2492.22,7607.46,315
150,250,168,330,1,3,1,-2.582,0.04,1.989,28,3.634,283.063,1,2,1153.92,302.7428571,3.814,3.675,2492.32,7593.98,314
160,340,171,470,1,2,1,-2.58,0.042,2.87,28,2.914,353,1,2,1154.91,301.6363636,3.815,3.676,2492.32,7550.02,313
157,230,170,220,1,3,1,-2.952,0.043,3.053,32,2.798,397.806,1,2,1156.2,301.2,3.815,3.675,2492.35,7535.1,312
190,325,222,420,1,2,1,-2.603,0.046,3.129,26,3.414,285.751,1,2,1151.3,301.0285714,3.814,3.674,2492.35,7532.95,311
160,330,191,440,1,3,1,-2.904,0.05,3.152,100,2.651,1338.234,0,2,1150.75,301.0285714,3.814,3.676,2492.22,7545.12,310
210,335,258,540,1,1,1,-2.77,0.051,2.981,80,3.098,921.698,0,2,1147.16,299.3142857,3.814,3.676,2456.25,7536.8,309
200,325,194,440,1,1,1,-2.569,0.052,2.833,28,2.869,358.537,1,2,1142.98,298.2857143,3.813,3.674,2456.35,7524.99,308
200,375,232,450,1,1,1,-2.566,0.055,2.63,28,2.882,356.872,1,2,1141.76,297.1948052,3.813,3.677,2456.35,7561.85,307
190,400,238,480,1,1,1,-2.571,0.056,2.78,64,2.875,747.562,1,2,1138.5,297.0909091,3.812,3.675,2420.29,7514.21,306
233,450,161,940,1,1,1,-2.565,0.057,2.855,56,2.874,715.92,1,2,1142.34,298.2857143,3.812,3.675,2420.35,7593.98,305
160,270,167,250,1,2,1,-2.691,0.057,2.512,52,2.89,562.749,1,2,1141.11,297.0578143,3.813,3.674,2456.35,7578.27,304
210,400,181,620,1,1,1,-2.564,0.058,2.73,28,2.856,360.121,1,2,1140.03,298,3.813,3.675,2420.38,7568.38,303
180,360,206,560,1,2,1,-2.748,0.058,2.917,66,2.723,811.767,1,2,1143.14,296.736,3.815,3.674,2420.25,7601.81,302
145,170,168,190,1,2,1,-2.563,0.059,2.551,28,2.966,346.859,1,2,1142.19,296.7272727,3.815,3.673,2456.31,7584.58,301
250,610,180,620,1,1,1,-2.142,0.062,1.438,31,4.186,287.012,1,2,1137.47,297.0857143,3.814,3.673,2420.19,7553.03,300
150,190,168,220,1,3,1,-2.757,0.064,3.23,40,2.375,601.224,1,2,1134.56,296.0571429,3.812,3.674,2420.34,7563.88,299
150,275,164,420,1,3,1,-2.918,0.067,3.155,96,2.527,1257.084,0,2,1128.33,293.2727273,3.81,3.674,2420.34,7542.78,298
225,310,153,650,1,2,1,-2.554,0.068,2.603,28,2.934,350.638,1,2,1122.47,293.4545455,3.81,3.675,2384.36,7470.53,297
180,400,193,540,1,1,1,-2.858,0.069,3.182,52,2.676,682.572,1,2,1122.08,292.3636364,3.811,3.676,2384.2,7459.14,296
